flight_id,customer_id,flight_date,origin,destination,ticket_class,booking_value
3d9f6c7c-3762-4e42-8449-039f46c73d41,1282,2024-12-03 18:18:08,SGN,HAN,business,12756611
2604edc4-015a-4626-aa3e-a50899be931d,1282,2024-09-06 18:05:28,SGN,DAD,economy,2109239
10de6132-cf1d-4370-bc44-8eaa6eb53f9c,1282,2024-06-16 03:28:21,SGN,HAN,business,14074856
ee913347-5b46-4675-b1f3-b1eb19ae15e6,1282,2025-01-22 01:11:46,HAN,BKK,business,9684576
4e627e01-8a4f-4cae-8e32-fbbe62883149,1282,2024-04-06 19:17:22,SGN,DAD,economy,1807033
c5dcffe7-2a23-4a0f-9a68-2b731c6e7fa4,1282,2024-11-17 02:06:28,SGN,HAN,business,11220943
f010c675-968b-4ff9-b5c4-6deff705d13b,1282,2024-02-05 05:45:14,SGN,DAD,business,9109738
3f2a91fd-467b-4ae9-8195-d388373e94b1,1282,2024-12-30 23:59:01,HAN,PQC,economy,2957646
9b431670-a8a0-4b59-b064-1dd848d2b5d3,1282,2024-04-19 15:26:35,HAN,BKK,business,6899761
b668d392-0f9b-405b-8823-a5ecaf23971d,1282,2024-11-26 12:40:47,SGN,HAN,economy,2690996
803d0536-9157-4275-9607-0587d15a7d87,1282,2024-04-22 17:40:03,HAN,PQC,economy,2338962
670222e0-c5ae-4855-92fd-fbf79d71244b,1282,2025-03-26 11:54:38,HAN,PQC,business,7307355
2d2b3d85-900f-4a6e-be7a-43b046d16e88,1282,2024-12-19 14:11:41,SGN,DAD,business,6628873
36ff6403-2615-41c5-853d-e9b9c95bfa66,1282,2024-03-09 03:34:53,HAN,PQC,economy,1959009
27280deb-89c9-4461-b0dc-432f8dde558b,1282,2024-12-06 00:41:48,SGN,SIN,business,10367479
f1f15936-bf10-4289-9010-7fb7febf9a3f,1282,2024-10-30 01:49:29,SGN,HAN,business,14824590
094cd49e-83dd-4d68-b830-b0e770d4470d,1282,2024-12-21 15:01:50,SGN,DAD,business,12875298
c7acdfe5-fbdb-4384-a9e4-b6d990844e74,1282,2024-12-11 13:28:14,SGN,DAD,business,11893875
0ba4aa72-dad2-4479-be68-213edc8eb833,1282,2024-09-12 08:19:56,SGN,DAD,economy,2485547
9f432c75-6e25-478b-82b3-9ea010259e05,1282,2025-04-04 09:22:24,HAN,BKK,business,10528057
04a3afe8-cbbd-4779-ad1f-33835ba0d8c7,1282,2024-08-12 21:16:12,HAN,PQC,economy,1796434
802a20a2-d84a-4d36-84fa-0733c764dbae,1282,2025-06-01 22:49:18,SGN,HAN,business,14827708
2ddba7c9-af10-4912-8f79-9edfd2c54b4d,1283,2024-11-23 03:03:15,SGN,DAD,economy,1715079
c5613797-2bfa-4cc5-9daf-ebb4d4b0fb15,1283,2024-07-01 12:16:59,SGN,HAN,economy,1799089
ae5bbd8d-c187-41c0-b5ae-f1f4b6a49a49,1284,2024-07-23 17:44:50,SGN,DAD,economy,2213538
a3946bd3-0b89-4f3a-ad48-2b1286be16d3,1284,2025-01-21 07:50:47,HAN,PQC,economy,1536688
40bd48eb-ad35-4fdf-87f1-2df19d05d5dc,1284,2025-01-11 10:14:06,SGN,DAD,economy,2901273
e378730d-5786-4faa-a710-ca8a2266bd97,1284,2024-10-15 04:18:30,SGN,HAN,economy,2947002
313261d7-6bca-4fad-9dd2-693eac29d0e3,1285,2025-05-18 18:52:37,HAN,PQC,economy,2617187
48dfe3ea-8abc-4459-ab2d-a5678a332290,1285,2024-05-30 09:01:46,SGN,DAD,economy,2046231
bab59bb9-2062-46f8-a9f8-808b52a7302d,1286,2025-06-26 17:49:16,SGN,HAN,economy,2555443
e94cf892-cf1a-4924-92c8-f6829b00538b,1286,2025-02-23 15:02:37,SGN,DAD,business,12427913
a5691998-eecd-4263-b385-75cec4b6ae48,1286,2024-09-07 19:33:42,HAN,BKK,business,8879237
6ca7e633-a47e-4a14-a69a-db8c6af7da03,1286,2025-02-05 01:34:26,HAN,BKK,business,12519579
512ec9ff-ad94-4c2b-b7ee-eab48e7d59c5,1286,2025-04-28 06:49:40,HAN,PQC,economy,2851106
3af662d3-0906-4453-8a99-1f99862bdd9c,1286,2024-10-03 06:13:32,HAN,PQC,business,9444865
48f8f124-d253-4dbd-8fef-c609dd0bd6ce,1286,2025-02-28 16:55:01,SGN,DAD,business,6345893
4eb2d37e-02ea-4842-9de8-45cfa23d09ab,1286,2024-10-24 08:22:57,SGN,HAN,economy,1505609
0d2aacee-fe16-44f7-a4c9-3a130f372591,1286,2024-04-30 01:56:04,HAN,PQC,business,5154756
10430625-2a47-4c5a-b5ae-009325fa5986,1286,2024-10-31 11:59:46,HAN,PQC,business,6993564
49849697-bf07-425c-b37e-159b28d1228f,1286,2024-02-05 23:14:25,SGN,DAD,business,5432238
ffa29dbd-ec82-4848-bae3-e46e9d416a88,1286,2024-01-20 15:54:20,HAN,BKK,business,9947224
6c044f38-44e2-41e2-9efd-1394d635f8ad,1286,2025-01-06 07:13:59,SGN,DAD,economy,2935649
c82c7a2e-a39f-48ee-8b47-09b94dc50e9b,1286,2025-07-07 05:01:03,HAN,BKK,business,12215092
020aa13b-606a-4a9b-b71d-0bd6cd4cd25b,1286,2024-12-13 14:57:06,SGN,DAD,business,11968214
16c857f8-5ed7-47a9-a349-61c339de3efd,1286,2024-02-22 02:38:52,HAN,BKK,business,6572775
6f4af5fa-185d-44e3-b484-adfa86a53fa1,1286,2024-04-16 12:29:18,HAN,PQC,business,13500445
6b5f26f4-4ba4-4572-8cad-cc9fa67ac204,1286,2024-05-17 14:54:13,HAN,BKK,business,11526687
73721d1c-69cd-449f-b65f-6bcd6c929bed,1286,2025-05-14 12:30:41,SGN,HAN,business,14423253
bd689712-6a0d-4e69-9baf-671f3c8e1e46,1286,2024-01-27 09:41:11,HAN,PQC,economy,2255385
2ed46a9e-f0d1-4220-9098-270dee501701,1286,2025-04-03 05:00:53,SGN,DAD,economy,1588774
a58a6e26-f7b3-4703-baaf-0524d5bce514,1286,2024-03-15 01:11:13,SGN,DAD,economy,2861500
f3145bb7-3681-4dbe-aaee-8b0390173073,1286,2024-12-27 22:47:52,HAN,BKK,business,6219468
e2a23b07-68ef-467f-aba8-e6da402f47b0,1287,2024-08-06 12:05:51,SGN,HAN,economy,2432350
77b2a9f3-a7fe-4b60-88a8-a89a3d5ee803,1287,2025-06-14 03:44:44,HAN,PQC,economy,2950294
01f19bff-6286-49b5-b779-7db4041ae5af,1287,2024-03-11 17:46:50,SGN,DAD,economy,2291744
bbc22aaa-77e0-4f77-a293-814a179ed31c,1287,2024-11-29 23:54:12,SGN,HAN,economy,2848263
6d8d11c6-e815-4cce-a93f-971117521272,1288,2024-08-02 05:49:36,SGN,DAD,economy,2057381
dfc23d97-4faf-4bf6-8bd7-99da7eb54519,1288,2025-08-06 16:18:30,SGN,HAN,economy,1587428
8432c647-d1a4-477e-a565-47df271f3861,1288,2024-12-12 12:08:54,SGN,DAD,economy,1503993
98f6cee2-0e2e-4069-954a-e981572ff88b,1288,2024-03-24 18:18:41,HAN,PQC,economy,1954435
0da5929a-d66d-449f-bdff-694bff5e6949,1288,2024-09-18 06:49:54,HAN,PQC,economy,1908225
84c74940-cd33-4bd7-8946-2a73927ac019,1289,2024-12-11 07:23:53,SGN,DAD,economy,2101625
8a3e6348-4091-4bd5-ba0c-25c45f899418,1289,2024-01-11 18:10:32,SGN,HAN,economy,2717899
36b8a2be-859d-4e51-aa30-5c1cd504f8ba,1290,2024-01-04 08:28:41,HAN,PQC,economy,2771402
8fc2a0c0-6b30-4158-a6af-40f5f3bffe77,1290,2025-04-02 09:29:31,HAN,PQC,economy,2865990
e0e9e05b-7e30-4ae1-a8f2-c015647dd3aa,1290,2024-03-20 00:26:09,SGN,HAN,economy,2420713
f737a7cc-fb40-4260-8c08-628f6650b32e,1290,2024-01-13 07:28:19,SGN,DAD,economy,2499685
4929fd97-790e-4b42-b169-f14c118b782f,1290,2024-02-26 03:53:20,SGN,HAN,economy,2500612
7228c528-2d5c-4368-ae9b-8810ed7e2837,1290,2024-10-12 12:31:40,HAN,PQC,economy,2855069
95815a39-ed17-4922-abc3-0ee31d918756,1290,2024-08-09 16:54:57,HAN,PQC,economy,1773369
75f3b291-5f52-4273-bbb1-01b452cb91ae,1291,2024-12-12 21:58:18,SGN,HAN,economy,2222980
e764fb8a-cb41-4638-855f-70eba51406cd,1292,2024-08-24 22:14:38,SGN,DAD,economy,2228595
6482b2f5-7838-486a-b59b-2bd62cb7d24e,1292,2024-08-10 17:34:52,HAN,PQC,economy,1935163
15d28db4-615e-47ac-bf49-4368aa4c7fa7,1292,2024-08-02 07:06:43,SGN,DAD,economy,2995541
c4d5f18e-27ee-407d-87da-27fd1e46f22f,1293,2025-04-09 01:27:28,SGN,HAN,economy,2005376
3cd190a1-e1ed-4e45-a9d5-62f9454cd3d0,1293,2024-10-15 19:07:48,SGN,DAD,economy,2467710
d40ed7d2-62e6-4392-bfaa-0e99e8a8d38f,1293,2024-09-23 08:22:11,SGN,DAD,economy,2229558
3300c999-f514-4701-a492-1f92e2ce022f,1293,2025-07-06 00:01:01,SGN,DAD,economy,1771754
0709e974-302f-4926-9ce8-bb0a959dbdd6,1294,2024-02-27 01:00:09,SGN,DAD,economy,2676165
3578b7a7-b2b0-4c5b-9e4f-65b5146d0c9d,1294,2024-04-20 02:40:38,SGN,HAN,economy,2664176
7c83cd84-f23f-41d3-915d-93b3684dfd2b,1294,2024-03-24 17:41:29,SGN,HAN,economy,1553519
d5257192-fb15-4f4c-a6b3-f1573a184f8f,1294,2025-04-17 07:06:38,SGN,DAD,economy,2018673
76d87d8a-32e2-4454-9ee7-bfa57cbd4590,1294,2025-08-05 21:16:04,SGN,DAD,economy,2995479
cb6a3149-1b74-4572-8cdd-ef53d6d899c9,1295,2024-10-27 00:26:58,HAN,PQC,economy,2039765
fc2e4cf0-8908-4a65-8831-565b6474d3dc,1295,2024-12-24 09:42:55,SGN,HAN,economy,2081036
6b97f190-baff-4be6-bfd7-b37b0292418d,1295,2025-02-21 22:33:08,HAN,PQC,economy,1937374
c6fc79c1-879e-49af-bb9a-603a12c3852c,1295,2024-10-09 07:52:38,SGN,HAN,economy,2461931
122577ff-5ae9-4305-8734-3334a964bdf3,1296,2025-02-17 15:03:33,SGN,DAD,economy,2046235
3d2f5c23-bce0-4c8b-b998-825ca02b9199,1296,2024-02-14 05:34:21,HAN,PQC,economy,2962255
1b21451a-dd15-4c54-a4b4-0555daf70855,1296,2025-04-23 01:27:14,HAN,PQC,economy,2946107
c1796baf-9afa-4109-b3ec-4ae2cd07137e,1296,2025-02-05 11:50:43,SGN,HAN,economy,2025556
f5c2f19b-2273-4e56-bbb4-4fddcdbf0d8e,1296,2024-08-17 17:34:19,SGN,DAD,economy,2006983
e18dfea4-809d-4ebf-a52a-8263e6d00850,1297,2025-01-12 01:29:14,SGN,DAD,business,6469501
8a380717-6b9c-4bd3-bd96-557ad7abfe5e,1297,2025-06-28 03:44:45,SGN,HAN,business,6451383
967b4980-1957-40ae-a55a-4101d4fa93bb,1297,2024-12-27 03:12:59,SGN,SIN,business,14859591
9ea89ff1-bc70-4c51-9777-dbfaa7a69708,1297,2024-01-12 03:40:09,HAN,PQC,economy,2278628
f40240ba-fe04-449c-95ba-e94ebd6702be,1297,2024-01-22 14:50:25,SGN,SIN,business,14033659
078eaf70-c1f6-4145-b131-82778d68df24,1297,2025-03-17 04:04:10,HAN,PQC,economy,2724393
01d8f2a5-cac7-47cd-bb90-50d7f4b60cb3,1297,2025-04-15 18:00:33,SGN,HAN,economy,2956990
8048ca64-e327-408c-ae9b-467c71d0820e,1297,2025-06-29 12:02:24,SGN,HAN,economy,2978596
fb57bcba-5312-4010-b07e-a1b75e03ea58,1297,2024-07-24 00:38:50,HAN,PQC,business,11166756
b3628aed-ebe6-496e-bb2d-19e635b053b6,1297,2024-05-01 10:39:30,HAN,PQC,business,14172057
000ed9dc-4378-4f94-a105-66f5691d75f1,1297,2024-08-29 01:44:31,HAN,BKK,business,6512475
9d834a10-e954-4561-8e9c-da8d685f229c,1297,2024-03-17 16:25:12,SGN,DAD,business,11223875
fcf2f7b5-c442-4164-9bb0-6d8729bc00a2,1297,2025-05-20 21:31:32,SGN,DAD,economy,2377960
d139e0c8-3274-4d0f-b337-b00922ca6b68,1297,2025-06-07 19:48:42,SGN,HAN,business,8018791
fabc97c0-3761-43bf-95a3-b70aa1a4a4cc,1297,2024-09-11 17:51:15,SGN,DAD,business,7878215
04eb5a73-f266-47b3-a728-49970b325116,1297,2025-03-07 16:28:35,SGN,SIN,business,13968798
aadf3ed3-5c25-4a02-aa00-ef0aaa9e70f5,1297,2025-04-28 21:58:54,SGN,HAN,economy,2721088
fb2e29e9-ab27-4793-abb8-add95a6269d9,1297,2025-04-02 20:31:08,SGN,SIN,business,11064740
34af48a7-68e1-433c-82c5-a7f9c9e084a6,1297,2025-04-17 10:58:02,SGN,DAD,economy,2546904
59b942b6-e2cc-4aac-b15b-05f7806b0e0d,1297,2025-07-14 07:41:42,SGN,DAD,economy,2703787
7075fb1a-0d08-486d-82c4-cf04b56820d3,1297,2025-05-23 19:27:08,HAN,BKK,business,11001982
27744c82-29e9-440f-a618-2970a751355c,1297,2025-01-07 00:59:19,SGN,DAD,business,13704912
aab348bd-2952-40b8-b25c-13846f195041,1298,2024-10-05 02:51:36,SGN,HAN,economy,2390466
ccac7f7e-4770-47d9-8c91-d7f2d8f4d6ec,1298,2025-01-28 16:34:06,SGN,DAD,economy,1725037
b255849a-2c2d-493e-bc0d-0194f4f07991,1298,2024-08-06 17:19:55,SGN,HAN,economy,1966254
1afa0d27-1fcb-4d42-a222-a61de7f99df3,1298,2025-03-31 09:51:07,SGN,DAD,economy,1938813
0b4bd808-bcaf-4624-8063-9c7d75b20f7a,1298,2024-10-10 20:58:31,SGN,HAN,economy,2317727
674d3048-4fdd-4ee5-8999-5d07b434c4ac,1298,2024-10-23 08:16:48,SGN,HAN,economy,2495196
b3f930f3-31c5-4d24-831d-ae3ade729b2b,1298,2024-02-16 09:15:58,HAN,PQC,economy,1588926
f63f4e32-0c59-4ebd-9a63-7ecb367bc6ed,1298,2024-10-18 08:34:05,SGN,HAN,economy,2323615
f9003969-c909-4bc9-80df-006146d851c8,1299,2025-03-20 05:13:25,SGN,DAD,economy,1842604
7b9d9af7-a5ff-45bc-8c51-089fb5c2b8c4,1299,2025-07-17 04:20:07,SGN,HAN,economy,2628434
1d92eb22-187f-4419-a695-d54b97d66a85,1299,2024-08-02 18:03:23,SGN,DAD,economy,1984871
b4317d56-9608-49e8-9166-9ccaef3b4fa7,1299,2025-02-06 02:16:16,SGN,HAN,economy,2918137
9ef939f8-b0ea-4f24-88ae-a26c788070e4,1300,2024-02-20 14:22:28,SGN,DAD,economy,2116069
0e63bee2-8ea9-4787-babd-d8c2cdab7d2d,1300,2024-08-29 12:23:35,HAN,PQC,economy,2240846
ee2c89f6-ee62-4554-8c5b-b9c1aa50e23e,1300,2024-03-28 00:06:11,SGN,HAN,economy,1528143
3ce502f1-44b7-4924-a30a-20534e3d8905,1300,2024-02-20 05:48:56,SGN,DAD,economy,2151718
2f6cb14b-dd95-487d-8280-ec2fd882961d,1301,2024-01-16 14:19:46,HAN,PQC,economy,2511475
ba41eeb1-e6a7-468d-8c17-fe5660f26854,1301,2025-05-29 08:50:34,SGN,HAN,economy,1575352
9665bb04-300e-480b-a61c-aa36018f5507,1301,2024-02-05 23:08:45,SGN,DAD,economy,2653957
f2b26b5b-aa30-4ddf-bdcf-45794c0b848f,1301,2025-02-18 19:38:11,HAN,PQC,economy,2868464
1ad8b87d-2b97-4b6b-bb2e-79ccd9bce762,1302,2025-01-28 02:05:13,SGN,HAN,economy,2655527
eb1d1f1b-30eb-4463-9158-f4b2a0eaba10,1302,2025-07-07 09:40:24,HAN,PQC,economy,1684454
f8e996e3-735d-4201-9a32-bef71513bead,1302,2025-06-29 02:16:42,HAN,PQC,economy,2618440
6db96fc5-ba47-47ed-a6ec-e19722c06f69,1302,2025-01-01 22:31:44,HAN,PQC,economy,2539809
d655e56f-14ae-4c3e-874c-8bce2132d6b3,1303,2025-03-28 12:47:11,SGN,DAD,economy,2352414
b650b38d-554a-42b3-bc1d-5c7d701b0a35,1303,2025-04-14 19:04:08,SGN,DAD,economy,2364172
e9228c30-4e61-42d6-929c-e09214119571,1303,2024-06-29 12:41:54,SGN,DAD,economy,2660678
b5095cf5-2889-4a49-aa4f-46861a1a2543,1303,2025-05-04 08:58:14,SGN,DAD,economy,2515996
b2e96d1c-11d4-4631-a70c-43b8d783bcc8,1303,2025-01-18 18:03:46,SGN,DAD,economy,2024395
811cce4a-a9b1-4cd3-ab57-5d94923efd60,1304,2024-03-02 21:35:43,SGN,SIN,business,14715763
b08031a6-87be-4ce2-997b-b58ec51722f5,1304,2024-05-20 17:10:35,HAN,PQC,business,7838997
374dd9f3-91be-4f71-9606-c3312f4b5b3d,1304,2025-06-04 13:59:46,SGN,DAD,business,12730252
0693ab66-4ed8-4ff7-ad27-9d8b23d97114,1304,2025-02-28 20:54:20,SGN,DAD,business,11869570
3dd3f051-5cda-4518-99ee-34cb1fb9efa0,1304,2024-02-23 21:59:00,HAN,PQC,business,10162162
db4ba242-95df-4d4d-86df-95e0fb56f7a2,1304,2024-07-18 08:10:46,SGN,DAD,economy,1607830
2ff9695b-4dbc-4462-aa23-f710977bb910,1304,2024-12-23 15:35:21,SGN,SIN,business,8032966
1b1eef32-c072-452b-8754-15bb51df2d6f,1304,2024-08-17 03:46:10,HAN,PQC,economy,2896273
bb79b2c0-7492-4542-a620-f6cfd43d5bde,1304,2024-04-02 13:58:56,SGN,DAD,business,13075275
5fd32753-602c-44dd-896c-6df3f58fff8e,1304,2024-11-14 02:27:54,SGN,SIN,business,7187781
843dfe4b-84ba-4b32-b63d-e034db763f9d,1304,2024-11-29 11:36:22,SGN,HAN,business,8934759
911cc81e-a2a4-4469-bb67-553c71c61fce,1304,2025-01-29 23:50:08,HAN,PQC,business,14302305
ac305578-f5c7-4e7f-ac63-aecbf20ef97e,1304,2025-01-15 22:41:22,SGN,HAN,economy,1670466
ac25352c-43ac-40b8-b515-275631552e7a,1304,2024-08-22 10:25:25,HAN,PQC,economy,1579027
82d5cdc6-cbd0-4abc-ae24-dc98aa5a1ac8,1304,2024-05-03 17:25:35,HAN,PQC,business,11622104
15301b5e-359e-437d-b76f-b9ee448b8604,1305,2025-04-04 11:36:34,HAN,BKK,business,8261372
c238924a-c35a-4be5-9ec6-23202694d427,1305,2024-03-11 21:18:46,SGN,SIN,business,9863970
52bb5df1-2d5a-4058-9745-13b11237874a,1305,2024-04-01 03:17:46,SGN,DAD,business,8555623
bd422b87-b7b2-4fb7-b1ca-ca34aebd2ee9,1305,2025-08-12 19:52:59,SGN,DAD,economy,2315740
948edff4-33ea-4076-a03c-61d36be0ea6b,1305,2025-04-10 19:19:35,HAN,BKK,business,14673582
236828b1-9b18-4e95-baea-b6cd71c39988,1305,2025-07-17 19:15:55,SGN,SIN,business,7852870
740593d7-8382-4aa0-b9b1-7adc02088ff3,1305,2025-02-25 22:05:46,HAN,BKK,business,13595047
e2ce9055-8fbb-43f3-a897-29587e62338e,1305,2025-01-30 17:25:35,SGN,DAD,business,6856769
94ecaa55-dd40-4404-8b3e-de2d6370947f,1305,2024-05-21 17:34:07,SGN,DAD,economy,2445840
1b30623c-8612-4890-9e25-ca57a229a1b7,1305,2024-09-18 05:30:14,HAN,BKK,business,13356962
c5751023-51b4-4bc0-8b12-185e7724996c,1305,2024-04-19 06:17:27,SGN,SIN,business,7568286
1cb61819-5285-4b4a-981e-3c2cce42b0a0,1305,2024-08-27 16:42:16,SGN,DAD,business,11542694
62d11cfe-7fe6-4ce8-b912-8fb619210e6a,1305,2025-03-04 02:59:10,HAN,PQC,business,13467891
ebf43fe6-2846-4567-9f1a-5bea052999b8,1305,2025-02-15 17:12:50,HAN,BKK,business,11934909
2d1a7abe-1f99-4066-ba72-42d92240f5ee,1305,2024-04-16 06:05:43,SGN,HAN,economy,1904663
a3f8a3cb-4faa-41d1-b69f-f33e17de7c83,1305,2024-08-17 02:51:44,HAN,BKK,business,12686642
266ecf3d-2ed1-492f-ae3f-3831e23ba1f4,1305,2024-08-09 06:22:18,HAN,BKK,business,12634476
7762be68-ee63-4d5b-a437-2aeceb102403,1305,2025-05-03 05:06:37,HAN,PQC,economy,1763239
72409dbb-f894-4e2a-b1c8-d9d3a45b5afb,1305,2024-03-06 16:35:23,HAN,BKK,business,13796450
adc90568-31c5-47bb-854d-4d5a396ac378,1305,2024-08-21 20:00:01,HAN,BKK,business,5570099
e697a835-d6b8-4b6b-9ba5-0ffe711e574d,1305,2025-07-24 15:06:44,HAN,BKK,business,13966693
44822606-f201-419d-8f3c-0988f7413361,1305,2024-10-17 06:52:30,SGN,HAN,business,9240166
dca0196f-caef-4aa7-9871-27974d481b21,1305,2024-10-01 14:55:52,SGN,HAN,economy,1818449
26824a10-280c-4856-9d1a-cbe952197f54,1305,2024-10-02 03:39:46,SGN,SIN,business,9885724
8ba8d29d-762a-4f00-b055-147d9fa9e594,1305,2025-03-19 08:45:21,HAN,PQC,business,6564619
1e51fb76-55a8-4841-ba56-b591f7276f8a,1305,2025-05-02 11:33:41,HAN,PQC,economy,1617088
bf4ddf62-6d9f-45a8-85c3-d1e69d363abd,1305,2024-08-07 14:43:50,SGN,DAD,business,5708482
20d7b325-0c68-4ea4-bf10-1d89a1e600cd,1305,2024-11-09 23:46:05,SGN,DAD,economy,1737488
97720f5f-3fd9-47aa-bbbd-82366c214bcc,1305,2025-05-21 22:32:47,SGN,HAN,business,14923173
c2264f28-b339-4297-9e6b-cf895bc90591,1305,2024-10-24 01:41:50,HAN,BKK,business,6651357
f4d448cc-db0f-4ac8-b0a0-b2782f47022f,1306,2025-01-05 08:01:13,SGN,DAD,economy,2894473
009f87b7-e69b-4a56-a4e8-049723f877ac,1306,2025-04-25 18:45:17,HAN,PQC,economy,2615550
a7b8c2e6-c2b2-48f2-98f2-34c262357cf1,1307,2024-12-16 07:59:00,HAN,PQC,economy,2093688
c6d55270-cc49-4831-9bda-b3ec2443722a,1307,2024-11-15 23:36:52,SGN,DAD,economy,2528625
a7aa2406-6d31-42a3-aeb0-a83ed58b14fb,1307,2024-06-14 19:43:24,SGN,DAD,economy,2155416
0ab17958-2667-4bd9-9756-ce4cb110e6c1,1307,2024-09-10 12:24:51,SGN,HAN,economy,2465458
b77e9311-ed3b-41b7-a8ec-acb8b0ec1f20,1307,2025-07-16 03:31:56,HAN,PQC,economy,2239469
b8d3b9f2-e4e7-4488-828b-792761227746,1308,2024-08-18 03:24:03,HAN,BKK,business,11924381
eb1bdcf4-1fea-46ca-83fd-6ccc9c9dca8f,1308,2025-02-26 05:15:12,HAN,PQC,business,11442588
e1545ed6-1899-430d-aaa9-8230f9d970a8,1308,2024-12-09 02:04:43,HAN,BKK,business,7997584
421aa503-c498-40b4-91b3-b0ee9edee929,1308,2024-01-22 14:54:33,HAN,PQC,economy,2001707
885424eb-771d-4c50-a4b4-c1245baaef01,1308,2024-06-15 19:13:46,SGN,SIN,business,10484740
86e4c645-4796-43d3-88dd-ccc9fb4539b7,1308,2024-01-07 09:36:34,SGN,HAN,economy,2561654
6b5505e5-19b1-4862-9311-3d86c056a735,1308,2024-06-23 10:15:40,SGN,SIN,business,10440798
84cb3fc3-ac3e-48fb-b28e-8c2fd29885ef,1308,2025-04-01 03:25:24,SGN,DAD,business,13144365
093e2881-59eb-4983-924f-98b8b50cc149,1308,2024-05-17 11:22:13,SGN,HAN,economy,1922598
49adcadc-569a-4e2c-ba5e-db3869644ea8,1308,2024-04-16 07:18:45,HAN,BKK,business,12306511
7b1fb720-fe49-4fb5-bbfe-1cd3a89693d5,1308,2024-06-05 00:10:12,HAN,PQC,business,12710802
9ee9bdda-bd05-4a39-a3c3-58f49d59f93c,1308,2025-02-21 07:39:07,HAN,PQC,economy,2198185
f96d2a6a-eea3-4f28-a276-100476440d4d,1308,2025-07-09 22:59:52,SGN,SIN,business,5496630
6ff09b86-ad92-45be-85cd-430fbf44768f,1308,2024-01-14 16:56:41,SGN,HAN,business,6965034
6df64995-d948-47fa-baca-0c78f0dfcdec,1308,2024-01-05 13:42:27,SGN,DAD,economy,2703240
cc3f3af3-143c-4930-8a40-d35e9d72e8c2,1308,2025-04-11 11:16:07,SGN,DAD,business,9695739
3f85246b-b041-471f-9179-998fdb8c5ac7,1308,2024-03-26 15:34:45,HAN,PQC,business,8861150
af876433-eb42-46a1-a5d8-a1249fbc2fcb,1308,2024-02-09 02:22:29,SGN,DAD,business,8939311
68fc16bb-f01e-4c4f-8542-7f91114d9e3b,1308,2024-07-13 18:10:24,SGN,HAN,business,9290508
069ba26e-d904-4a8f-b4a8-29811dd128e7,1308,2024-07-02 19:04:47,SGN,HAN,business,13151470
bacaae93-6f9c-49c6-a3a8-576c94ee7f67,1308,2024-08-23 07:14:18,SGN,SIN,business,13149834
c6b333b9-2560-4899-afdd-b2147e534ecc,1308,2025-06-09 10:06:35,SGN,DAD,business,8526233
1c723cad-d810-4516-8365-fbcf6e93b740,1308,2024-08-24 02:45:18,SGN,DAD,business,8121203
9fe999c3-bd98-4133-9141-50b38f4b7fa0,1308,2025-02-13 21:23:02,SGN,HAN,economy,1727306
b0a4089e-e482-4e8c-84ab-220665c74e09,1308,2024-03-13 15:12:50,HAN,BKK,business,7409630
e20048df-de6d-417d-a183-79f0f2b903d9,1308,2024-06-03 06:58:52,HAN,BKK,business,11357768
20037a4b-8e50-415b-a5df-57347d5a8194,1308,2025-06-06 12:10:16,HAN,PQC,business,13728568
e2c58a48-91d9-44fa-b558-b6c36295bcf4,1308,2025-05-03 14:57:35,SGN,DAD,business,13579657
e4dcd9d8-3b05-441f-8057-c8aed2ca41d9,1309,2025-01-05 12:08:50,SGN,HAN,economy,1962586
2b9c2773-88f0-45a1-b26b-2a3fb602d7f2,1309,2025-02-28 16:20:41,HAN,PQC,economy,1728446
835f5649-7bd9-48fa-a57a-fd91b682f2c4,1310,2024-05-21 13:09:40,SGN,HAN,economy,2819091
50340883-cfff-4dc5-a6a4-d5c994199457,1310,2025-03-26 17:56:27,HAN,PQC,economy,2733006
e3fded40-6ff6-43bd-9c80-42343ceb5c27,1311,2024-11-29 03:19:20,SGN,HAN,economy,2965508
b9c5c996-510f-42d8-9e03-61021ce9e31e,1311,2024-07-25 10:18:40,SGN,DAD,economy,2300331
59c913c8-2e8a-41bd-8352-a85af7545f8b,1312,2024-10-04 18:05:29,SGN,HAN,economy,1594998
160d2aec-d0a0-4bd6-946e-f88b63187a80,1312,2024-02-02 16:39:10,HAN,PQC,economy,1637437
9c516a04-48e7-4848-a198-61379437d642,1312,2024-11-18 12:43:06,HAN,PQC,economy,2952832
d6cb060c-a0a9-4b83-88c8-0f48afd71224,1312,2025-04-26 11:33:57,SGN,HAN,economy,2780536
95770d4b-4cf4-4f1e-9aa8-221a3c7447cd,1313,2024-05-18 00:45:22,SGN,HAN,economy,2981687
33ba1c7f-fcc9-407c-9ccf-68d07601f916,1313,2025-02-18 21:39:00,SGN,DAD,economy,2417396
6bd8007e-5a16-4ca5-a346-9fe46935fe78,1313,2024-09-17 13:51:42,SGN,DAD,economy,2304351
c39c79f3-4c88-4bbd-a6af-7d28009949fd,1313,2024-10-19 06:56:27,HAN,PQC,economy,2089031
f680a630-af9c-4bca-a31e-f3a9637f3e16,1313,2025-02-15 12:21:21,SGN,DAD,economy,2779186
b99a7d53-6b51-4167-9fee-c0df764908d5,1313,2024-01-22 16:43:03,HAN,PQC,economy,2210608
8533a99a-6d06-4f5e-a351-13e3e7962f0f,1313,2025-07-04 20:42:31,SGN,HAN,economy,2564468
